date,time_month,year,month,upwelling,ui,Isotherm_21,sst,temp_50m,euphotic_depth_obs,MLD,depth_cutoff,cutoff_source,TotChlA_mmolN,micro_mmolN,nano_mmolN,pico_mmolN,micro_frac,nano_frac,pico_frac,size_centroid,size_shannon,nbss_slope,n_hplc_samples,NO3_mmolN,PON_mmolN,PP_mgC_m2_d,Temp_C,n_niskin_samples,FN_mmolN_m2_d,zoo_gt200_mmolN,zoo_gt500_mmolN,n_zoo_samples,export_flux_mmolN,export_flux_C,trap_CN,export_flux_corrected_mmolN
2001-03-01,03-2001,2001,3,upwelling,strong,26,21.653181818181817,19.904,16.4,36,16.4,observed,NA,NA,NA,NA,0.9407351533371439,0.029170421742387837,0.03009442492046821,1.7099812778702574,0.2660119704464018,NA,1,0.9566570764793918,43.39269783727258,3388.7230093324306,21.554650359620318,1,9.650512539267096,NA,NA,NA,NA,NA,NA,NA
2001-04-01,04-2001,2001,4,upwelling,moderate,49,24.069181818181818,20.957,36,33,36,observed,NA,NA,NA,NA,0.6989415485571836,0.14115141890479568,0.15990703253802085,1.3383750654727447,0.819851671208631,NA,1,0.5816020578434746,14.793295800407577,1597.998511736888,23.64533906545119,1,3.804357491539355,NA,NA,NA,NA,NA,NA,NA
2001-05-01,05-2001,2001,5,upwelling,weak,82,25.210818181818183,21.577,47,23,47,observed,NA,NA,NA,NA,0.22598516434075816,0.266564507201239,0.507450328458003,0.5178753853363369,1.0327720907688251,NA,1,1.2444588365320057,8.935077015842383,1008.8211616255792,23.927673283224966,1,2.30234833388029,NA,NA,NA,NA,NA,NA,NA
2001-06-01,06-2001,2001,6,relaxed,relaxed,68,24.782999999999998,22.008,60.5,31,NA,no_prediction,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-01,07-2001,2001,7,upwelling,weak,57,24.946636363636365,21.366,38.8,13,38.8,observed,NA,NA,NA,NA,0.5654925020834097,0.29485067373675944,0.13965682417983086,1.2251762273571605,0.9573845653533721,NA,1,1.7261780002111264,14.391497256762678,1192.7049696810395,23.095729664560388,1,2.9398453742711506,NA,NA,NA,NA,NA,NA,NA
2001-08-01,08-2001,2001,8,relaxed,relaxed,99,27.97418181818182,24.554,63.9,21,63.9,observed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1706409595795438,6.19432626385924,NA,25.946938223459185,1,NA,NA,NA,NA,NA,NA,NA,NA
2001-09-01,09-2001,2001,9,relaxed,relaxed,123,26.52090909090909,22.763,61.6,19,NA,no_prediction,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-10-01,10-2001,2001,10,relaxed,relaxed,119,26.38090909090909,23.431,46.7,16,46.7,observed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8370157195559251,9.937243907215665,1080.1291663424006,24.669137895529193,1,2.3145526301271886,0.1348968940976859,0.08017218355772705,1,NA,NA,NA,NA
2001-11-01,11-2001,2001,11,relaxed,relaxed,123,27.870363636363635,24.408,62.7,22,62.7,observed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.390418162502812,650.2664319322978,25.956617788617255,1,1.19175168579717,0.03734492953984887,0.011746739352426438,1,NA,NA,NA,NA
2001-12-01,12-2001,2001,12,relaxed,relaxed,116,27.07590909090909,24.284,57,20,57,observed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1818929494939159,9.510816613544227,615.8797716241622,25.6807332252533,1,1.156614886331345,0.02813373760859661,0.0035898839017799635,1,0.7972204374003475,6.577304137873617,8.289319307680081,2.589467102977078
2002-01-01,01-2002,2002,1,relaxed,relaxed,123,24.780363636363635,22.785,NA,37,40.10960532668166,isotherm_chl_model,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13955544399524286,17.33760078570867,1143.4244552509708,24.464845396816123,1,2.502741646543458,0.05147911331751842,0.024784377798375563,1,0.6068394374241451,4.870535342602615,8.06608525518275,2.6647672374121325
2002-02-01,02-2002,2002,2,relaxed,relaxed,71,22.91481818181818,22.123,24.1,56,24.1,observed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.419311188335625,23.83174147424088,3201.316825769655,22.695748005549085,1,8.36329619023945,0.0649521625060877,NA,1,0.4997501249375313,3.6216801265506624,7.521867454833071,3.3974642017521948
2002-03-01,03-2002,2002,3,upwelling,moderate,35,22.922454545454546,20.546,21.8,22,21.8,observed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3508697863210988,27.58171210628693,2678.0136335909137,22.733244649658992,1,6.954100660815524,0.053037563037091735,0.027499096664729078,1,NA,NA,NA,NA
2002-04-01,04-2002,2002,4,upwelling,moderate,50,24.23109090909091,20.995,34,15,34,observed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.195659970164059,16.429039584467933,1503.8699886392922,23.140046080580344,1,3.725601894254939,0.043787409862850145,0.04177650699888458,1,NA,NA,NA,NA
2002-05-01,05-2002,2002,5,relaxed,relaxed,112,26.17890909090909,23.759,50.5,28,50.5,observed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38641116102969225,9.053692306829765,488.1142820584589,25.121330558632458,1,0.949660933263271,0.02262265721961259,0.00658570687948722,1,NA,NA,NA,NA
2002-06-01,06-2002,2002,6,relaxed,relaxed,111,26.450636363636363,22.793,57.1,17,57.1,observed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6248261131638089,6.424863555014216,400.42436905115323,24.465710765204975,1,0.8112658914831343,0.05343974360988485,0.022823747506009146,1,0.9281073748839866,7.8261593539255685,8.432385697725802,3.0100731048759486
2002-07-01,07-2002,2002,7,upwelling,weak,55,23.22563636363636,21.059,NA,61,38.76172684157389,isotherm_chl_model,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.043292821592246,10.511453471549542,1859.454998888117,21.922422126920594,1,5.092790978677824,0.00703816002387947,0.004423986300724239,1,1.285071749839366,10.462631476701912,8.13411248022646,5.810989662669058
2002-08-01,08-2002,2002,8,upwelling,weak,90,27.270545454545456,21.951,NA,21,45.08848745924128,isotherm_chl_model,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44874525777641777,8.457812490197114,1246.8381865980284,25.0786581302389,1,2.5865320217471295,0.008998790316245897,0.006434889164689803,1,0.44025606244496795,3.3719090833402716,7.614730016003849,1.7485964951247288
2002-09-01,09-2002,2002,9,NA,NA,NA,NA,NA,NA,NA,NA,no_prediction,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.320768187334904,10.157355757222547,7.765901627212093,NA
2002-10-01,10-2002,2002,10,relaxed,relaxed,123,28.354909090909093,24.975,NA,15,51.144100798566654,isotherm_chl_model,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7921180318503498,7.394590600296604,969.2145814524322,26.50989218122123,1,1.7148416126825041,0.06208662592493677,0.007540885739870864,1,0.5901810999262274,5.333999389448562,8.910918602392252,2.103833268053076
2002-11-01,11-2002,2002,11,relaxed,relaxed,113,26.57190909090909,23.636,NA,21,56.6884144202117,isotherm_chl_model,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.803836306743697,6.941994165433422,850.7030510328236,25.14060667638357,1,1.7223354688826789,0.023929744081190203,0.016740766342513314,1,1.047095499869113,8.769738850498156,8.46893268065527,3.4171242916601554
2002-12-01,12-2002,2002,12,upwelling,weak,99,24.26190909090909,21.918,29.4,19,29.4,observed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.939066027374089,8.205444083329928,2656.004907710101,23.712789018042667,1,6.366648320547868,0.027750459522724768,0.009551788603836426,1,1.285071749839366,10.157355757222547,7.904115671745345,7.366445286096657
2003-01-01,01-2003,2003,1,upwelling,weak,57,23.626636363636365,21.153,23.6,29,23.6,observed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6043362080621913,31.21692648456813,2182.5880493332984,23.25807656808349,1,5.4112996044389865,0.060276813347367765,0.023829198937991927,1,0.7377263749077843,5.911248022645909,7.950630013655574,5.106336284621175
2003-02-01,02-2003,2003,2,upwelling,weak,72,23.643727272727272,21.503,19.1,25,19.1,observed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22280761531598162,29.764441148619873,2290.277631181224,23.32994539553707,1,5.651099444544318,0.059321634486984125,0.043938227577647565,1,0.2855714999643036,1.9149113312796604,6.70554075430855,2.3700681501691747
2003-03-01,03-2003,2003,3,upwelling,moderate,44,22.48102738261938,20.463918146443632,22.9,41,22.9,observed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9761791963924472,29.168171125243624,2078.195261989445,22.092550786513467,1,5.636603672403135,0.1098455689441189,0.05721018647982028,1,NA,NA,NA,NA
2003-04-01,04-2003,2003,4,relaxed,relaxed,97,25.168729983947987,23.059816236509,53.5,27,53.5,observed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9228532728159835,7.9903950728695445,811.5964782832723,24.117116109783982,1,1.800578529135601,0.060176268204169485,0.04232950528647511,1,NA,NA,NA,NA
2003-05-01,05-2003,2003,5,upwelling,weak,78,24.33459544375516,21.867904800778415,32.9,29,32.9,observed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4829213585315917,23.6497628464476,1407.2118502879325,23.74115688192462,1,3.309006589175839,0.05660691562063061,0.03031436067428087,1,2.1060898122367386,16.942802431104823,8.035673083986739,10.962141594750387
2003-06-01,06-2003,2003,6,relaxed,relaxed,107,25.420244168168903,22.345659360869575,55,12,55,observed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9307817702569869,7.800623428998512,588.8271660404675,23.661653758751992,1,1.3285350994470901,0.06821987966003175,0.04423986300724239,1,0.8567144998929107,6.535675630671885,7.491977941788655,2.869310386051423
2003-07-01,07-2003,2003,7,upwelling,weak,86,25.317675221380576,21.939602769912508,NA,17,48.84865929159507,isotherm_chl_model,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4456794861912463,6.484334091626225,504.9776996991717,23.402385742068727,1,1.1489114645387934,0.03770442869935431,0.026393100089548018,1,0.7377263749077843,5.800238670107957,7.589431909638387,2.73547240844603
2003-08-01,08-2003,2003,8,upwelling,weak,89,26.116572965781653,21.459894199165618,NA,12,NA,no_prediction,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4992503748125938,12.655066189326451,8.441560198605824,NA
2003-09-01,09-2003,2003,9,relaxed,relaxed,127,27.11355111781665,23.43425589979041,46.1,18,NA,no_prediction,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0430835938604622,0.02423137951078504,1,0.8567144998929107,7.36824577470652,8.616781838869924,NA
2003-10-01,10-2003,2003,10,NA,NA,NA,NA,NA,NA,NA,NA,no_prediction,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42835724994645535,3.3302805761385392,7.774540004995421,NA
2003-11-01,11-2003,2003,11,relaxed,relaxed,134,28.677607138153274,26.43308762192755,NA,25,55.01931547078031,isotherm_chl_model,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34607408042562615,7.457750784580255,829.9154470653154,27.516563762408115,1,1.2929107377899556,0.021768023502427226,0.015433679480935698,1,0.8924109373884487,7.076846224294398,7.9689035051203065,2.9879646703858915
2003-12-01,12-2003,2003,12,relaxed,relaxed,121,27.663565683404606,25.11114989939638,NA,24,58.576323946977034,isotherm_chl_model,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31436279902373493,5.913580685304204,404.98727792857085,26.33420360339485,1,0.6824101883375221,0.04564749501201829,0.01965657549526338,1,0.8924109373884487,6.868703688285738,7.678620355583139,2.831600052123896
2004-01-01,01-2004,2004,1,relaxed,relaxed,83,25.06242380708587,23.472252754744687,NA,38,36.59540129029365,isotherm_chl_model,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4638608527457364,21.338073872480106,908.3099566976177,24.86189521966036,1,1.8953438141798944,0.05359056132468226,0.014227137762556363,1,0.8924109373884487,7.118474731496129,7.932460348846891,4.239528274601779
2004-02-01,02-2004,2004,2,relaxed,relaxed,112,24.217480948344996,22.631853757103674,NA,31,NA,no_prediction,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02815264009551788,0.016640221199315037,1,0.606839437424145,4.662392806593956,7.61551532307506,NA
2004-03-01,03-2004,2004,3,relaxed,relaxed,101,24.607193306111924,22.54694711098755,NA,34,NA,no_prediction,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.031018176676668813,0.023929744081190203,1,0.2855714999643036,2.4144534177004413,8.45481225543252,NA
2004-04-01,04-2004,2004,4,relaxed,relaxed,88,25.454440957227703,22.19740380384077,NA,20,47.2212861058183,isotherm_chl_model,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6588808487922757,6.954582472652699,965.9454978734188,23.75090144225906,1,2.2333475062402224,0.09204907859802365,0.05323865332348828,1,NA,NA,NA,NA
2004-05-01,05-2004,2004,5,upwelling,weak,108,23.921915326750398,21.84438097159291,NA,22,NA,no_prediction,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05766263962421253,0.02568928408716007,1,2.2131791247233528,17.35908750312214,7.8531384110020355,NA
2004-06-01,06-2004,2004,6,relaxed,relaxed,112,25.554310895293785,22.970380791059668,NA,16,54.32585347214542,isotherm_chl_model,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8784266060521713,7.833914369135981,514.2749701985604,24.432302018299293,1,1.0722275922006081,0.07043187281039386,0.0538921967542771,1,0.9281073748839866,7.493131296311715,8.073560774418322,3.141486498219816
2004-07-01,07-2004,2004,7,upwelling,weak,61,25.71817394830695,21.511244098034815,NA,16,39.447090165855755,isotherm_chl_model,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5003685696188245,11.276417159347623,1057.679079069324,23.910759291601934,1,2.4228376944055325,0.09124471745243742,0.03976560413491901,1,1.1422859998572144,9.21377626064996,8.055319041695439,5.088228520037251
2004-08-01,08-2004,2004,8,upwelling,weak,108,24.796726903009617,21.60354764134285,NA,14,44.18919789702744,isotherm_chl_model,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8887804599416804,11.231564795816846,781.9534061733668,23.00193865179994,1,1.9005032485162388,0.07943066312663975,0.044541498436837225,1,0.713928749910759,5.744733993838982,8.04664890517026,2.88500282136712
2004-09-01,09-2004,2004,9,relaxed,relaxed,121,27.793133502551882,24.74078913947001,NA,22,51.27813282174407,isotherm_chl_model,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.19288671476301,1072.2969785038563,26.084543349243788,1,1.9967406790189626,0.0575118219094151,0.016288313198121063,1,0.17848218747768976,1.1655982016484892,6.6083590042461084,0.634812764048678
2004-10-01,10-2004,2004,10,relaxed,relaxed,135,28.746453775879086,25.740356925693973,NA,16,56.15566100605287,isotherm_chl_model,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.325400375522569,923.1713118296116,26.976736668842445,1,1.5446277639711914,0.027147188663535108,0.014126592619358084,1,0.06282572999214679,0.5428357339105819,6.413995504121221,0.20669524391409724
2004-11-01,11-2004,2004,11,relaxed,relaxed,128,28.429072125749986,25.417034241659852,NA,15,55.580216233630836,isotherm_chl_model,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6820430497004561,5.744526181800135,429.810201398581,26.6268778067223,1,0.7057178766305153,0.017142946915306427,0.015031498908142588,1,0.8924109373884487,6.743818166680542,7.580176504870535,2.9620741480770727
2004-12-01,12-2004,2004,12,relaxed,relaxed,80,25.967339593072687,22.727356998554946,NA,31,48.6360371094068,isotherm_chl_model,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.128681276938132,11.64921806277521,1136.9017501649178,24.994896367181305,1,2.36831576141703,0.029158091527500665,0.009803151461832122,1,0.713928749910759,5.49496295062859,7.774540004995422,2.6571578363229937
2005-01-01,01-2005,2005,1,relaxed,relaxed,85,25.351965439499487,22.57166351454881,NA,27,42.57327541728155,isotherm_chl_model,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0331908425163332,14.158054405865926,1139.7960406564782,24.500485093542785,1,2.486397779137053,0.030113270387884312,0.014880681193345166,1,1.2850717498393662,10.365498293231207,8.068514798934311,5.361673645321674
2005-02-01,02-2005,2005,2,relaxed,relaxed,111,26.30417896892348,22.792905744963264,NA,22,NA,no_prediction,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04906602988075974,0.03564325326378961,1,0.42835724994645535,3.2470235617350762,7.580176504870535,NA
2005-03-01,03-2005,2005,3,relaxed,relaxed,73,25.891475301076017,22.727398416686974,NA,27,NA,no_prediction,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06892369566241968,0.030012725244686032,1,0.5473453749315819,4.162850720173175,7.575759152594971,NA
2005-04-01,04-2005,2005,4,upwelling,weak,61,23.244067791541866,21.528898851115493,NA,36,35.9036996029537,isotherm_chl_model,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9997359643734551,17.346127769556066,2330.772322959066,22.81737570451225,1,5.995594357182356,0.05469655789986333,0.03760388355615604,1,1.296494609837938,10.307218383148781,7.892679210723504,6.260858392720004
2005-05-01,05-2005,2005,5,relaxed,relaxed,119,27.531558397964645,24.06244500734348,NA,17,55.407370116158624,isotherm_chl_model,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.928678194635845,669.7668951129605,25.940174170789582,1,1.2322484925805421,0.04971957331154856,0.03217444582344901,1,1.1422859998572144,8.658729497960204,7.580176504870535,3.801600777060271
2005-06-01,06-2005,2005,6,relaxed,relaxed,108,28.844860374245513,24.399374422359514,NA,15,56.512022297935935,isotherm_chl_model,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.487983199030665,848.1166545012468,26.406921709652977,1,1.5068790190928039,0.03091763153347054,0.030364633245880013,1,0.6425358749196831,4.745649820997419,7.37177564084774,2.102486098506612
2005-07-01,07-2005,2005,7,relaxed,relaxed,115,27.09001216934952,22.631232039367397,NA,23,52.642348102660925,isotherm_chl_model,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7886922044346971,5.5482785864669335,865.4683311563031,25.03607052037511,1,1.771647770010599,0.04117323613969491,0.015433679480935698,1,0.42835724994645535,3.038881025726418,7.191449504620765,1.4896117024461462
2005-08-01,08-2005,2005,8,upwelling,weak,63,26.088095629083995,21.28710883638416,NA,12,NA,no_prediction,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02825318523871617,0.010205332034625232,1,0.5711429999286072,4.454250270585297,7.7259491299642,NA
2005-09-01,09-2005,2005,9,NA,NA,NA,NA,NA,NA,NA,NA,no_prediction,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39266081245091744,2.747481475314295,6.938776954458413,NA
2005-10-01,10-2005,2005,10,relaxed,relaxed,133,29.226026644812336,25.570562519574267,NA,27,NA,no_prediction,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21417862497322768,1.6235117808675381,7.871721755057863,NA
2005-11-01,11-2005,2005,11,NA,NA,NA,NA,NA,NA,NA,NA,no_prediction,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0713928749910759,0.666056115227708,9.329448005994506,NA
2005-12-01,12-2005,2005,12,relaxed,relaxed,98,26.805046673787174,24.01194619024517,NA,20,NA,no_prediction,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05369110646788054,0.022421566933216033,1,0.52354774993455655,4.662392806593956,8.681569672244887,NA
2006-01-01,01-2006,2006,1,relaxed,relaxed,86,24.360507420751315,22.02095524228026,37.3,24,37.3,observed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4192919386138536,8.832216042589545,1176.3278153931121,23.69020881547642,1,2.7588897833411057,0.08817809058488994,0.03770442869935431,1,0.9423859498822017,8.45891266339189,9.010136541503623,4.404283084569242
2006-02-01,02-2006,2006,2,upwelling,weak,55,23.541182934429752,21.256778523599742,29.4,31,29.4,observed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12769627779919196,19.869967563410373,2785.40481875037,23.383589986920803,1,6.869444972186551,0.09702606318633844,0.052534837321100335,1,0.7496251874062969,6.119390558654567,8.079968362334528,4.297093083556383
2006-03-01,03-2006,2006,3,upwelling,weak,70,24.490170578081056,21.479027994174764,47.1,19,47.1,observed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8260303678470424,6.2284309786896275,635.4849442342917,23.31719220123904,1,1.4843328688843505,0.061433082494147966,0.06344398535811352,1,0.24987506246876565,1.9149113312796604,7.2886312546832075,0.955968490743398
2006-04-01,04-2006,2006,4,upwelling,moderate,48,23.388872428457663,20.934092006792927,44.1,16,44.1,observed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.216332139688332,11.932435404433669,1661.9881189478629,22.12043987237582,1,4.471184182985563,0.08878136144407962,0.03634706926617756,1,0.3569643749553795,2.705852968112563,7.725949129964199,1.4450043898584133
2006-05-01,05-2006,2006,5,relaxed,relaxed,93,27.44518826116781,23.49199626766679,NA,17,51.71845999072867,isotherm_chl_model,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,649.9215541784989,25.463453548307253,1,1.25264256904938,0.07038160023879472,0.04006723956451385,1,1.0153653332064128,7.97417182397617,7.960265127336978,3.5849823396700247
2006-06-01,06-2006,2006,6,relaxed,relaxed,110,25.816165369327162,22.40915155380674,52.5,17,52.5,observed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.064806432253494,NA,NA,24.003833428935227,1,NA,0.05027257159913908,0.012718960614582189,1,1.249375312343828,8.866872033968862,7.073141287153443,4.354806257087136
2006-07-01,07-2006,2006,7,relaxed,relaxed,109,25.823083387823093,22.38465495483254,NA,16,58.33193394165577,isotherm_chl_model,0.11853917884501487,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.4249626920297036,NA,NA,23.847749344762722,1,NA,0.020109028639655635,0.006535434307888081,1,0.8924109373884487,6.4107901090666894,7.187711745002978,2.841775821702156
2006-08-01,08-2006,2006,8,upwelling,weak,72,26.300223189220137,21.295433422797295,37.3,12,37.3,observed,0.26425381496097783,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.9977123108581727,NA,735.5354438628137,23.297647654154197,1,1.7385745650869153,0.07892793741064837,0.04222896014327684,1,0.4640536874419933,3.413537590542003,7.256237337995726,2.168775761340915
2006-09-01,09-2006,2006,9,relaxed,relaxed,115,27.881903151716237,23.139798937752968,56.9,15,56.9,observed,0.16718535303507473,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.3674174996842239,NA,840.2318414902277,25.25065870479607,1,1.6818574772194186,0.06369534821610923,0.052786200179096035,1,0.4640536874419933,3.5384231121471985,7.635708933477645,1.509574336372597
2006-10-01,10-2006,2006,10,relaxed,relaxed,104,26.292679287688067,23.61238660047976,64.6,15,64.6,observed,0.42291244581004317,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.9189239703216816,NA,703.4126120685651,24.501262490268783,1,1.4941245402794388,0.040419147565707816,0.050071481312742534,1,0.606839437424145,4.454250270585297,7.120432071882825,1.7703816405505453
2006-11-01,11-2006,2006,11,relaxed,relaxed,125,28.568198913527944,25.666929530814354,32.6,22,32.6,observed,0.0904362777086167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.028686810513354984,4.85069007298123,416.95317944257926,28.058504799901858,1,0.5722178273843403,0.03177226525065591,0.016338585769720203,1,0.4115589264191434,3.692693462365381,10.374764309187167,2.1590560917481754
2006-12-01,12-2006,2006,12,relaxed,relaxed,128,27.077163072362087,23.93784282339077,45.1,24,45.1,observed,0.21462445382540518,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.15934337571216833,5.6213382041806,921.3974527856726,25.935650283539626,1,1.7298584204123844,0.03684979498216895,0.01704240177210815,1,0.42835724994645535,3.7881941553575893,8.819243818166681,1.7009644983647179
2007-01-01,01-2007,2007,1,NA,NA,NA,NA,NA,NA,NA,NA,no_prediction,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.475952499940506,4.079593705769712,8.632978797213665,NA
2007-02-01,02-2007,2007,2,upwelling,moderate,43,23.1182272707525,20.77589972729915,23.7,23,23.7,observed,2.2071465409091164,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.2515905737321236,25.688651156172128,2981.7608431039316,22.677558311007715,1,7.791666580205063,0.09134526259563572,0.04524531443922518,1,1.0708931248661384,9.07501456997752,8.443150445425028,7.3855807367562845
