Cruise,Cruise_ID,Day,Month,Year,Date,Latitude,Longitude,Analyst,Mesh_Size,TOTAL_DENSITY,BIOMASS,ASH,COPEPODS,CALANOIDS,CYCLOPOIDA,HAPARCTICOIDA,POECILOSTOMATOIDA,L_FISH,H_FISH,CHAETOGNATHA,CLADOCEROS,OSTRACODA,FORAMINIFERA,AMPHIPODS,ISOPODS,EUPHAUSIIDS,MISYDACEA,SERGESTID,L_CRUSTACEA,N_COPEPOD,C_COPEPOD,N_CIRRIPEDIA,C_CIRRIPEDIA,L_DECAPODA,L_STOMATOPODA,L_EUPHAUSIID,L_SERGESTID,POLICHAETES,L_CYPHONAUTES,MEDUSA,SIPHONOPHORES,CTENOPHORES,L_ECHINODERMS,PTEROPODS,HETEROPODS,GASTROPODS,L_CEPHALOPODA,L_BIVALVE,L_GASTROPOD,PROTOZOAN,RADIOLARIAN,APPENDICULARIANS,SALPS,DOLIOLIDS,BIVALVES,H_CRUSTACEA,L_ANFIOXUS,LUCIFER,JUV_GASTROPOD
204,CAR-204,13,8,2013,2013-08-13,10.499,-64.668,Jaimie Rojas Marquez,500,188.57,4.39957,1.23028,97.795,89.08,4.36,0.48,3.87307,0.48,3.87,7.75,0,0.97,55.19,2.66,0,0,0,0.24,14.282,0,3.63,0,0,2.9,2.9,0,4.84,0.97,0,0,0,0,0.97,0,0.97,0,0,0.97,0.97,55.1913,0,0,0,0,0,0,0,0,0
205,CAR-205,11,9,2013,2013-09-11,10.509,-64.653,Jaimie Rojas Marquez,500,126.48,6.57934,0.820946,58.3,29.62,3.76,0,24.9191,2.35,0.94,21.16,0,2.35,12.69,0.94,0,0,0,0.47,10.8139,0,5.64,0,0,2.35,2.82,0,0,0.47,0,0,2.35,0,1.88,3.29,1.88,0,0,0,4.7,0,0,0.94,0,0.94,0,0,0,0,0
205,CAR-205,11,9,2013,2013-09-11,10.509,-64.653,Jaimie Rojas Marquez,200,448.543,9.59854,2.0721,325.828,132.588,14.1051,9.87359,169.262,0.35,1.41,1.94,0,23.98,78.99,0,0,0,0,0,2.4684,0,0,0,1.41,1.06,0,0,0,0,0,0,0.71,0,0,1.41,0.18,0,0,1.41,7.05,0,0,0,0,0,0,0,0,0,0
206,CAR-206,8,10,2013,2013-10-08,10.496,-64.66,Jaimie Rojas Marquez,200,67.5133,4.96539,1.66007,51.7229,32.2025,2.23,0.87,16.4121,0,0,0,0,1.49,5.22202,0.87,0,0.24,0,0,7.21136,0,6.21,0,0,0.62,0,0.12,0.24,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,CAR-206,8,10,2013,2013-10-08,10.496,-64.66,Jaimie Rojas Marquez,500,31.45,2.16092,0.749138,19.89,17.15,1.61,0,1.119,0.12,0,0.37,0,2.36,6.21,0.49,0.12,0,0.12,0.12,0.497335,0,0,0,0.12,0.37,0,0,0,0.12,0,0.12,0.24,0,0.12,0,0.12,0,0,0.12,0.12,0,0,0,0,0.12,0,0,0,0,0
207,CAR-207,13,11,2013,2013-11-13,10.501,-64.669,Jaimie Rojas Marquez,500,189.84,4.42204,0.689132,164.11,133.29,15.82,0,14.9956,0,0,5.83,0,14.99,1.24964,0.1,0,0,0,0.2,2.70754,0,1.66,0,0.1,0.93,0,0,0,0.1,0,0,0.1,0,0.31,0,0,0,0,0,0,1.24964,0,0,0,0.1,0,0,0,0,0
207,CAR-207,13,11,2013,2013-11-13,10.501,-64.669,Jaimie Rojas Marquez,200,405.932,9.80581,1.90011,299.913,166.451,35.9895,1.49956,95.972,0.149956,0.749781,0.899738,0,11.9965,10.4969,0.299913,0,0,0,0.14995627275086587,79.4768,14.9956,52.4847,0,0,11.9965,0,0,0,0.149956,0,0,1.34961,0,0.149956,0,0,0,0,0,0,10.4969,0,0,0,0,0,0,0,0,0
208,CAR-208,4,12,2013,2013-12-04,10.501,-64.67,Jaimie Rojas Marquez,200,264.894,4.383,1.7356,180.64,90.3199,24.8132,8.93274,56.574,0,0,0.110281,0.110281,0.551404,17.8655,0,0,0,0,0,64.1834,0,63.5217,0.220561,0,0.441123,0,0,0,0.441123,0,0,0.330842,0,0.330842,0,0,0,0,0,0,17.9758,0,0,0,0,0,0,0,0,0
208,CAR-208,4,12,2013,2013-12-04,10.501,-64.67,Jaimie Rojas Marquez,500,27.6889,2.31523,0.972014,24.4823,20.1814,2.3159,0,1.98505,0.0763482,0,0.229045,0,1.14522,0.305393,0,0,0,0,0.07634820547513138,0.610786,0,0,0,0.0763482,0.534437,0,0,0,0.0763482,0,0,0.229045,0,0.0763482,0,0.0763482,0,0,0,0.0763482,0.305393,0,0.152696,0,0,0,0,0,0,0
209,CAR-209,14,1,2014,2014-01-14,10.501,-64.67,Jaimie Rojas Marquez,500,268.132,4.60962,0.82773,232.927,219.418,9.82469,3.2749,0.409362,0.204681,0.409362,2.25149,0.409362,2.25149,0.204681,0.818724,0,0,0,2.0468105574488553,25.5851,6.54979,18.0119,0,0,1.02341,0,0,0,0,0,0,0.409362,0,0,0,0,0.409362,0,0,0,0.204681,0,0,0.204681,0,0,0,0,0,0
209,CAR-209,14,1,2014,2014-01-14,10.501,-64.67,Jaimie Rojas Marquez,200,326.671,15.6501,3.62163,240.705,153.511,4.91235,2.45617,79.8256,0,4.91235,8.90363,0.307022,11.3598,3.99128,1.22809,0,0,0,2.1491510853212983,50.9656,9.82469,38.0707,0,2.76319,0.307022,0,0,0,0,0,0,0,0,0.614043,1.22809,0,0.307022,0,0,0,3.99128,0,0,0,0,0,0,0,0,0
210,CAR-210,4,2,2014,2014-02-04,10.501,-64.664,Jaimie Rojas Marquez,200,729.6,4.95634,0.706446,644.529,358.793,56.8224,1.6235,227.29,0.3247,6.81869,2.9223,2.2729,5.51989,23.3784,0,0.3247,0.649399,0,0.32469967715111103,33.1194,4.2211,27.5995,0.649399,0,0.649399,0,0,0,0,0,0,0.3247,0.3247,0,0.3247,1.6235,0,0,6.16929,0.3247,23.3784,0,0,0,0,0,0,0,0,0
210,CAR-210,4,2,2014,2014-02-04,10.501,-64.664,Jaimie Rojas Marquez,500,185.07,2.61748,0.390132,159.915,102.68,21.51,0,35.717,0.4,3.24,9.33,0.202937,1.21762,0,0,0,0,0,0.4,7.71162,0,6.08,0,0,0.81,0,0,0.81,0,0,0,1.62,0,0.2,0.4,0.4,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0
211,CAR-211,1,4,2014,2014-04-01,10.502,-64.673,Jaimie Rojas Marquez,500,66.73,7.46291,1.65335,53.5789,52.0643,0.946624,0,0.567974,0.189325,1.13595,2.2719,5.20643,1.32527,1.13595,0,0,0,0,0,2.65055,0.189325,0,0,1.13595,1.32527,0,0,0,0,0,0,0.567974,0,0,0,0,0.189325,0,0,0,1.13595,0,0.189325,0,0,0,0,0,0,0
211,CAR-211,1,4,2014,2014-04-01,10.502,-64.673,Jaimie Rojas Marquez,200,322.5,9.39105,2.35823,141.585,91.3453,4.05979,0.507474,45.6726,0,1.52242,1.52242,0.253737,10.6569,7.61211,0.507474,1.52242,0,0,0.25373684596473417,151.227,89.8228,53.2847,6.08968,0,2.02989,0,0,0,0,0,0,0.253737,0,0,0.761211,0,0,0,0,1.52242,9.13453,0,1.52242,0,0,0,0,0,0,0
212,CAR-212,6,5,2014,2014-05-06,10.499,-64.666,Jaimie Rojas Marquez,500,246.408,7.57935,2.38831,215.442,205.56,6.58845,0,3.29422,0,0,9.88267,11.2004,2.30596,3.29422,1.97653,0,0,0,0,0.658845,0.329422,0,0,0,0,0,0,0.329422,0,0,0.988267,0.329422,0,0,0,0.329422,0,0,0,0,3.29422,0,0,0,0,0,0,0,0,0
212,CAR-212,6,5,2014,2014-05-06,10.499,-64.666,Jaimie Rojas Marquez,200,625.463,13.814,3.82393,419.025,210.83,34.2599,5.27076,168.664,1.4641,1.4641,4.97794,4.68512,4.09948,55.3429,0.29282,0,0,0,0.585639644477498,129.719,10.5415,113.321,2.63538,0,3.22102,0,0,0,0.29282,0,0,3.80666,0,0,0,0,0,0,0,0,55.3429,0,0,0,0,0,0,0,0,0
213,CAR-213,13,6,2014,2014-06-13,10.494,-64.666,Jaimie Rojas Marquez,500,135.81,20.4162,9.06732,117.619,109.939,6.06283,0,1.61675,0,0,4.44607,1.21257,0.808377,0,0,0,0,0,0,3.6377,0,0,0,0,3.6377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404188,0,0,0,0,0,0,0,0,0,0
213,CAR-213,13,6,2014,2014-06-13,10.494,-64.666,Jaimie Rojas Marquez,200,609.096,27.4901,12.6803,493.272,285.195,30.5567,4.36524,173.154,0,0,14.5508,5.82031,10.1856,13.0957,0,0,0.291016,0,0.873047157205673,60.8223,7.27539,49.4727,1.45508,0,2.61914,0,0,0,0,0,0,2.91016,0,1.16406,1.45508,0,0,0,0,1.74609,13.0957,0,2.91016,0,0,0,0,0,0,0
214,CAR-214,3,9,2014,2014-09-03,10.506,-64.67,Jaimie Rojas Marquez,200,824.651,16.7423,5.16608,745.135,332.975,61.2939,2.98186,347.884,0,0,15.572,2.98186,8.94559,8.28296,2.65055,0,0,0,0.6626365114043058,24.5176,3.31318,14.9093,1.65659,0,4.63846,0,0,0,0.662637,0,0,0,0,0,0.331318,0,0,0,0,0,8.28296,0,14.9093,0,0,0,0,0,0,0
214,CAR-214,3,9,2014,2014-09-03,10.506,-64.67,Jaimie Rojas Marquez,500,214.989,20.8366,9.12699,173.39,159.033,6.25823,0,8.09889,0,1.84066,18.7747,0,1.47253,2.20879,1.47253,1.47253,0,0,0.7362627904492286,9.57142,0,2.20879,0,0,7.36263,0,0,0,0,0,0.368131,2.20879,0,0.736263,0.368131,0,0,0,0,0,2.20879,0,0.368131,0,0,0,0,0,0,0
215,CAR-215,7,10,2014,2014-10-07,10.504,-64.666,Jaimie Rojas Marquez,500,21.9416,3.43736,1.85033,11.5736,8.19796,2.41116,0,0.964466,0,0,0.723349,0,0,6.99238,0,0,0.241116,0,0,0.964466,0,0,0,0,0.964466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41116,6.99238,0,0,0,0,0,0,0,0,0
215,CAR-215,7,10,2014,2014-10-07,10.504,-64.666,Jaimie Rojas Marquez,200,188.842,7.24603,3.48317,149.299,107.056,3.08629,0.578679,38.5786,0,0.192893,0.771573,0.771573,0.192893,27.005,0,0,0.771573,1.92893,0,2.12182,0.964466,0,0,0.192893,0.964466,0,0,0,0.964466,0,0,2.8934,0,0,0.964466,0.964466,0,0,0,0,27.005,0,0,0,0,0,0,0,0,0
216,CAR-216,12,11,2014,2014-11-12,10.5,-64.671,Jaimie Rojas Marquez,500,212.61,2.99493,0.945342,132.176,72.0961,14.7135,1.22612,44.1405,0,0,5.8854,0.49045,23.5416,23.5416,0.245225,0.245225,0,0,0,19.8632,0,19.1275,0,0,0.735675,0,0,0,0,0,0,0,0,1.47135,1.47135,1.47135,0,0,1.47135,1.47135,23.5416,0,0,0,0,0,0,0,0,0
216,CAR-216,12,11,2014,2014-11-12,10.5,-64.671,Jaimie Rojas Marquez,200,169.205,5.0585,1.67366,131.686,85.3383,11.0351,2.20702,33.1054,0,0,1.83919,0,13.2421,17.6562,0.367837,0,0,0,0.36783736056389177,2.57486,0.367837,1.83919,0,0,0.367837,0,0,0,0,0,0,0,0,1.10351,0.367837,0,0,0,0,0.367837,17.6562,0,0,0,0,0,0,0,0,0
217,CAR-217,4,12,2014,2014-12-04,10.507,-64.662,Jaimie Rojas Marquez,500,67.0469,4.49081,1.13615,50.0086,45.1405,0.885107,0,3.98298,0.221277,0,3.98298,0,2.65532,7.96597,0.221277,0,0.221277,0,0.44255363404299586,0.885107,0.221277,0,0,0,0,0,0.442554,0.221277,0,0,0,0,0,0.221277,0,0,0,0,0,0.221277,7.96597,0,0,0,0,0,0,0,0,0
217,CAR-217,4,12,2014,2014-12-04,10.507,-64.662,Jaimie Rojas Marquez,200,511.371,11.6572,4.04173,233.447,126.128,26.5532,1.10638,79.6597,0.221277,0,13.2766,39.8298,13.2766,15.9319,2.65532,5.31064,0,0,0.22127681702149793,122.366,39.8298,79.6597,0,0,2.65532,0,0,0.221277,0,0,0,1.10638,0,0,15.9319,0,0,0,15.9319,15.9319,15.9319,0,15.9319,0,0,0,0,0,0,0
219,CAR-219,10,3,2015,2015-03-10,10.506,-64.659,Jaimie Rojas Marquez,200,633.506,16.4303,2.16545,337.814,186.84,50.0465,0.834109,100.093,0,0,2.08527,2.08527,13.3457,0,0,0.417054,1.25116,0.417054,0,271.085,166.822,100.093,1.66822,0.834109,1.66822,0,0,0,1.25116,0,1.25116,0.834109,0,1.66822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,CAR-219,10,3,2015,2015-03-10,10.506,-64.659,Jaimie Rojas Marquez,500,33.8663,8.19616,2.60409,30.4055,29.6639,0.494399,0,0.247199,0.247199,0,0.741598,0.247199,0.247199,0,0.247199,0,0.247199,0,0,1.4832,0,0,0,0,0.988797,0,0.494399,0,0,0,0,0.247199,0,0.247199,0.247199,0,0,0,0,0.247199,0,0,0,0,0,0,0,0,0,0
220,CAR-220,24,4,2015,2015-04-24,10.5,-64.669,Jaimie Rojas Marquez,500,72.6081,6.69779,2.55665,55.4595,41.5946,6.56757,0,7.2973,0.364865,0,1.09459,0,1.09459,10.9459,0.364865,0.364865,0.364865,0,0.36486481970051693,0.72973,0,0,0.72973,0,0,0,0,0,0,0,0.364865,0,0,0,0.364865,0,0,0,0.364865,0.364865,10.9459,0,0,0,0,0,0,0,0,0
220,CAR-220,24,4,2015,2015-04-24,10.5,-64.669,Jaimie Rojas Marquez,200,58.7954,6.08326,2.00707,45.0347,40.6564,2.18919,0,2.18919,0.312741,0,0.625483,1.25097,1.25097,3.44015,0.312741,0,0,0,0,4.37838,0,3.44015,0.625483,0,0.312741,0,0,0,0,0,0.625483,0.625483,0,0,0,0,0,0.312741,0,0.625483,3.44015,0,0,0,0,0,0,0,0,0
221,CAR-221,29,7,2015,2015-07-29,10.499,-64.669,Jaimie Rojas Marquez,500,195.067,8.11083,2.27135,159.393,136.623,1.51803,0,21.2524,0.253005,0,30.3606,0,0,1.51803,1.51803,0,0,0,0,0.253005,0,0,0,0,0.253005,0,0,0,0,0,0.50601,1.51803,0,0,0,0,0,0,0,0,1.51803,0,0,0,0,0,0,0,0,0
221,CAR-221,29,7,2015,2015-07-29,10.499,-64.669,Jaimie Rojas Marquez,200,486.782,9.81122,2.04422,391.652,144.213,119.924,9.10818,118.406,0.253005,0,33.3967,1.26503,10.6262,9.10818,4.55409,0,0,0,0.253005013281688,29.3486,12.1442,12.6503,1.51803,0,3.03606,0,0,0,0.253005,0,0,4.55409,0,0.253005,0,0,0,0,0.50601,0,9.10818,0,0.759015,0,0,0,0,0,0,0
222,CAR-222,18,8,2015,2015-08-18,10.5,-64.665,Jaimie Rojas Marquez,500,250.981,12.71,5.57262,170.823,117.085,34.2247,0,19.5141,3.6026,1.50108,28.8208,12.6091,1.8013,14.4104,5.4039,0,0,0,1.2008666895071514,4.50325,0,0,0.90065,0,3.6026,0,0,0,0,0,1.50108,0.90065,0,0,0,1.8013,0,0.300217,0,0.300217,14.4104,0,1.50108,0,0,0,0,0,0,0
222,CAR-222,18,8,2015,2015-08-18,10.5,-64.665,Jaimie Rojas Marquez,200,713.048,16.3108,5.20936,518.774,249.78,134.497,6.40462,128.092,0.355812,0,22.4162,76.8555,9.60693,0,1.42325,0.711625,0,0,1.4232494097862534,60.8439,44.8324,12.8092,1.06744,0.355812,1.77906,0,0,0,0.355812,0,1.06744,6.40462,0,0,3.20231,0,0,0,0,0,0,0,9.60693,0,0,0,0,0,0,0
223,CAR-223,10,9,2015,2015-09-10,10.5,-64.661,Jaimie Rojas Marquez,500,168.84,6.46545,9.31995,119.965,93.3061,13.3294,0,13.3294,0.444315,0,13.3294,5.33178,0.444315,13.3294,5.33178,0,0,0,2.6658892933487266,5.33178,0,0,0,0,5.33178,0,0,0,0,0,0,1.33294,0,0.444315,0,0,0,0,0,0,13.3294,0,0,0,0.444315,0,0,0,0,0
223,CAR-223,10,9,2015,2015-09-10,10.5,-64.661,Jaimie Rojas Marquez,200,779.032,12.0631,4.3274,643.072,241.707,159.953,1.48105,239.93,0,0,28.4362,15.9953,12.4408,10.6636,0,10.6636,0,0,0,39.0997,26.6589,3.55452,1.77726,0,7.10904,0,0,0,0,0,0,0,0,0.29621,0,0,0,0,0.59242,0,10.6636,0,17.7726,0,0,0,0,0,0,0
224,CAR-224,16,11,2015,2015-11-16,10.506,-64.662,Jaimie Rojas Marquez,500,98.7249,4.62132,1.34244,84.6607,71.1481,1.65461,0,11.858,0,0,4.96382,0.275768,1.65461,3.30921,0.275768,0,0,0,0,3.30921,0,0,0,0,3.30921,0,0,0,0,0,0,0,0,0,0.275768,0,0,0,0,0,3.30921,0,0,0,0,0,0,0,0,0
224,CAR-224,16,11,2015,2015-11-16,10.506,-64.662,Jaimie Rojas Marquez,200,1559.74,6.36858,1.26247,1058.95,551.536,141.193,17.6491,348.571,8.82457,0,88.2457,26.4737,4.41229,110.307,1.47076,0,0,0,2.9415241544175172,246.353,61.772,176.491,4.41229,0,3.67691,0,0,0,0,0,0,1.47076,0,4.41229,0,0,0,0,0,1.47076,110.307,0,4.41229,0,0,0,0,0,0,0
225,CAR-225,9,12,2015,2015-12-09,10.507,-64.665,Jaimie Rojas Marquez,500,115.672,3.18838,0.645741,94.9278,79.6597,1.99149,0,13.2766,1.99149,0,5.31064,0,0.995746,4.97873,0.995746,0.995746,0,0,0.9957456765967405,1.99149,0,0,0,0,1.99149,0,0,0,0,0,0.165958,0,0,1.99149,0,0,0,0,0,0.331915,4.97873,0,0,0,0,0,0,0,0,0
225,CAR-225,9,12,2015,2015-12-09,10.507,-64.665,Jaimie Rojas Marquez,200,263.319,5.72852,1.58174,193.838,115.506,31.8639,6.6383,39.8298,0.442554,0,5.31064,0,10.6213,7.96597,0.885107,1.32766,0,0,2.655321804257975,30.5362,0,26.5532,0,2.65532,1.32766,0,0,0,0,0,0,0,0,0.442554,2.65532,0,0,0,6.6383,0,7.96597,0,0,0,0,0,0,0,0,0
226,CAR-226,12,1,2016,2016-01-12,10.5,-64.668,Jaimie Rojas Marquez,500,119.603,3.85871,1.42364,74.903,57.9894,7.24867,0,9.6649,0,0,24.6455,1.44973,1.44973,10.1481,1.44973,0,0,0,1.2081122125550696,2.89947,1.44973,0,0,0,1.44973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1481,0,1.44973,0,0,0,0,0,0,0
226,CAR-226,12,1,2016,2016-01-12,10.5,-64.668,Jaimie Rojas Marquez,200,479.87,7.17667,2.23404,289.395,132.547,50.8097,6.62736,99.4104,0,0,53.0189,0.981831,13.2547,6.13644,0.490915,0,0,0,1.9636617550101447,109.229,0.981831,99.4104,0,2.20912,6.62736,0,0,0,0,0,0,0,0,0.490915,0.245458,0,0,0,0.245458,0,0,0,4.41824,0,0,0,0,0,0,0
227,CAR-227,4,2,2016,2016-02-04,10.497,-64.661,Jaimie Rojas Marquez,200,373.072,13.6176,7.73258,185.843,102.629,38.8328,1.38688,42.9934,0,0,11.0951,23.577,8.32131,6.93442,1.38688,2.77377,0,0,2.7737692478132434,123.433,48.541,62.4098,1.38688,1.38688,9.70819,0,0,0,0,0,0,2.77377,0,0,0,0,0,0,0,0,6.93442,0,4.16065,0,0,0,0,0,0,0
227,CAR-227,4,2,2016,2016-02-04,10.497,-64.661,Jaimie Rojas Marquez,500,88.7606,5.16294,2.34514,42.9934,38.8328,2.77377,0,1.38688,0,0,11.0951,18.0295,0,0,0.231147,1.38688,0,0,0.46229487463554053,7.62787,0.693442,0,0,0,6.93442,0,0,0,0,0,0,5.54754,0,0,0,0,0,0,0,0,0,0,0,0,1.38688,0,0,0,0,0
228,CAR-228,11,5,2016,2016-05-11,10.504,-64.666,Jaimie Rojas Marquez,500,115.133,3.74631,1.16305,88.9351,74.4573,2.06826,0,12.4096,0.34471,0,6.20478,0.34471,1.37884,1.03413,0.68942,0,0.68942,0,2.068259171074817,4.48123,0.34471,0,0,0,4.13652,0,0,0,0,0,0,8.27304,0,0.34471,0,0,0,0,0,0.34471,1.03413,0,0,0,0,0,0,0,0,0
228,CAR-228,11,5,2016,2016-05-11,10.504,-64.666,Jaimie Rojas Marquez,200,304.724,4.73493,1.0624,228.887,106.171,16.5461,2.75768,103.413,2.75768,0,2.75768,1.37884,1.37884,0.68942,0.68942,0,0,0,2.757678894766422,62.0478,9.65188,48.2594,0,0,4.13652,0,0,0,0,0,0,1.37884,0,0,0,0,0,0,0,0,0.68942,0,0,0,0,0,0,0,0,0
229,CAR-229,7,6,2016,2016-06-07,10.5,-64.6,Jaimie Rojas Marquez,500,40.6461,1.03985,0.465321,30.8984,26.4843,0,0,4.41405,0,0,0.367838,0,0.183919,0,0,0,0,0,1.103513465044816,3.31054,0,1.10351,0,0,2.20703,0,0,0,0,0,0,4.41405,0,0,0,0,0,0,0,0.183919,0,0,0,0,0,0,0,0,0,0
229,CAR-229,7,6,2016,2016-06-07,10.5,-64.6,Jaimie Rojas Marquez,200,425.404,3.00928,0.955643,336.02,148.974,34.7607,16.5527,135.732,0,0,13.2422,0,4.96581,0,1.65527,0,0,0,0,51.3134,8.27635,29.7949,0,0,13.2422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,CAR-230,20,9,2016,2016-09-20,10.503,-64.665,Jaimie Rojas Marquez,500,132.165,7.91148,3.02684,120.583,110.364,6.81261,0,3.4063,0,0,4.76883,0,0,3.4063,0.681261,0,0,0,0,0.681261,0,0,0,0,0.681261,0,0,0,0,0,0,2.72504,0,0,0,0,0,0,0,0,3.4063,0,0,0,0,0,0,0,0,0
230,CAR-230,20,9,2016,2016-09-20,10.503,-64.665,Jaimie Rojas Marquez,200,412.39,9.22972,3.392,314.288,203.47,61.7677,0,49.0508,0,3.63339,14.5336,0,0,9.08348,0,0,0,0,0,52.6842,0,47.2341,0,0,5.45009,0,0,0,0,0,0,3.63339,0,0,0,0,0,0,9.08348,5.45009,0,0,0,0,0,0,0,0,0,0
231,CAR-231,21,12,2016,2016-12-21,10.498,-64.668,Jaimie Rojas Marquez,500,25.89,1.26594,0.323411,22.2142,20.7759,0,0,1.43833,0,0,0,0,0,0,0.159815,0,0,0,0.15981458950583893,1.75796,0,1.43833,0,0.319629,0,0,0,0,0,0,0,0,0,0,0.799073,0,0,0,0.799073,0,0,0,0,0,0,0,0,0,0,0
231,CAR-231,21,12,2016,2016-12-21,10.498,-64.668,Jaimie Rojas Marquez,200,215.96,4.07,0.861507,38.8319,23.1629,0,2.72504,12.944,0,0,0,5.45009,2.72504,0,1.36252,0,0,0,0,164.184,3.4063,136.252,0,24.5254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4063,5.45009,0,0,0,0,0,0,0,0,0,0
232,CAR-232,12,1,2017,2017-01-12,10.4987,-64.6682,Jaimie Rojas Marquez,200,759.27,3.1074,0.657752,268.6,211.496,31.7244,8.45984,16.9197,0,0,10.5748,8.45984,31.7244,31.7244,0,0,0,0,4.229918488413249,403.957,19.0346,253.795,0,126.898,4.22992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.7244,0,0,0,0,0,0,0,0,0
232,CAR-232,12,1,2017,2017-01-12,10.4987,-64.6682,Jaimie Rojas Marquez,500,131.656,0.966536,0.246921,99.9318,96.7594,0,0,3.17244,0,0,1.58622,1.58622,0,7.9311,0,1.58622,0,0,1.5862194331549684,15.8622,0,7.9311,0,0,7.9311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9311,0,1.58622,0,0,0,0,0,0,0
